V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0.433071775,-0.325206004,-0.274016546,0.260657544,-0.806775862,-0.203886211,0.797455087,-1.01582023,-0.248296857,1.702693002
1.600012304,0.485330455,-0.774421601,0.144276409,1.477668615,0.760701758,-0.460359107,-0.499813088,0.663270985,0.433874312
0.075783103,1.127643407,-0.639520548,0.591576851,2.227970235,-0.758804279,0.822522766,0.115277502,0.548966434,1.909631099
1.557617379,1.45580563,1.241829256,0.379355353,0.46401561,0.269684976,1.002688425,0.166120577,3.063291027,2.350078938
-1.747136026,-1.46911239,0.529798325,1.529972735,-0.546064933,0.560384782,-1.352886107,1.068959006,-0.741166003,-0.110088008
0.331263942,-0.124122381,-0.204396924,1.869243129,0.640167006,-0.667062104,0.631623686,0.933388927,1.736508907,-0.034543885
-0.024608272,1.096976968,-0.683813595,-0.063015915,-0.199737461,-0.085595528,1.213683712,-1.132084941,-1.807023577,-0.024659961
-0.768880688,-2.033870549,-1.515959051,-0.682890033,0.399969137,-0.89825961,1.257029792,0.398085863,-0.337335493,-0.25283396
0.374647401,-1.148563161,-1.534346962,-0.736541169,0.476590783,1.617318045,0.264074756,-2.099103991,-0.595476651,-1.728319963
-0.612797069,-0.702383179,-0.737416671,0.198043706,0.562881386,-1.137436641,-1.220131859,0.230482201,0.339770599,0.727286744
-0.272054058,0.267397597,-1.164824954,-0.453839386,-0.563782054,0.819541882,-2.619798705,-2.053709773,-0.368293969,-0.3325224
1.40109012,0.886726886,-1.098327549,-1.025586133,-0.211517408,0.442595979,2.118634232,-0.044954702,-0.018972785,0.739560034
0.529683995,0.159542557,0.14834744,-1.078444609,-0.110541628,0.273188223,0.661430749,0.016886922,-2.727993582,-1.48692317
-0.043242427,0.04614585,-2.107428799,-0.361403415,-0.256940117,0.113213322,-0.610032672,-0.986680099,-0.156099152,-0.511412848
0.598803218,0.196392429,-0.774654651,0.014783889,-0.328111762,-0.13753164,1.621772584,0.084493104,-0.365928643,1.367206196
-0.845864748,0.044178552,0.989282377,-0.261566207,-0.540904426,-0.479135828,-1.691247516,-0.492235677,-0.263654904,-1.691186111
0.148172143,0.948835234,-1.600128711,-0.538346258,-1.390768369,-1.161112571,-0.551549823,-1.550286214,-0.796998986,0.108485708
1.493761695,0.163677991,1.190267864,-2.231899264,-0.386952512,0.654978363,-0.316273624,1.751402149,1.303450942,0.420291685
2.358039498,0.580036691,1.095175537,0.486758049,1.264548551,-1.11926389,1.253542248,-1.871339429,0.641894862,0.724338693
-0.518663229,-0.391787766,0.161699014,0.26951122,-1.957220451,-1.628283201,2.303169043,0.461720145,1.947282805,-1.191856156
-0.031682308,1.057507297,-0.36773406,-0.210716197,-0.420851733,-1.167357408,1.551723319,-0.335197383,-0.494573346,-0.944793763
1.570415264,0.571953125,-1.777315556,-1.046409864,0.725600273,0.996592627,1.433788265,-1.394458837,0.843601051,0.852232541
1.038551816,-0.027178802,-1.115236556,0.786740446,-0.896675378,-1.461744395,-0.85402966,0.626743017,0.568985138,-0.635700175
-0.368670365,1.059786068,0.617314133,2.344421026,-1.060535004,0.221266332,-0.546435032,0.432157376,0.074602412,-0.676237492
1.685855132,-0.150204334,0.179415904,-0.289909421,0.1184626,0.759823435,-0.638093203,0.66649171,1.210302506,0.629966278
0.326669685,0.355579962,1.437452642,1.313222727,1.296565809,0.529325735,-1.255966992,0.241131193,0.619532542,-0.122822298
-1.547350739,-0.021546649,0.880816596,-0.019080148,-0.291643308,-1.270959233,0.604341264,-1.864164279,2.114420843,0.810801819
0.503855141,0.524911062,-0.097427052,-0.44962022,0.834937798,-0.143157287,-0.856912639,-1.207585604,-0.672454188,0.512501035
-0.478453524,1.617296684,1.060619915,0.800807764,-1.442413651,0.682808026,-0.519024665,-0.052353128,2.007897952,-0.67325546
0.309335689,-0.374425493,-1.349056077,1.562523666,0.018784455,0.184593661,0.774407734,-1.053462851,1.721125645,2.082064267
-1.619439238,-0.745170555,1.852275193,-0.427099332,0.361901373,1.52691012,-0.641376631,-1.044193662,0.397010247,0.081530293
1.030218333,0.434146334,0.547843209,-1.443665793,-0.56334466,0.061343583,-0.878758103,-1.020127627,1.920462157,-1.754894788
-1.995501842,2.954656116,-2.357886925,-0.442560799,0.454444929,-0.114683219,-0.374766655,1.314376777,-0.11347717,-0.394671773
-0.511460624,-0.006562326,1.063842204,-0.221457036,0.869044199,-0.030252284,-0.380040158,-0.873722511,1.607525663,-0.437417315
-0.486780898,-0.855812228,0.831312682,0.455982532,0.631832161,-0.560938044,-0.104230515,-0.474700775,-0.771388823,-1.503268377
-2.050177312,-0.82336074,-0.239208511,1.313573785,-1.369796187,0.299023678,0.918202844,0.901796385,0.333578459,-1.455933774
-0.972300265,-0.422972163,-0.931804966,0.391174352,-0.259764451,-1.856444197,0.358277299,-0.271448238,-1.537094362,-0.258315579
1.786487463,-0.202041974,-0.229395434,-0.32409683,-0.271176638,-0.339928626,-0.182266224,-0.47231825,-0.340397304,-0.739343879
-0.705628089,2.198321641,-0.671799156,0.918599578,0.065322039,-1.094229157,0.21350484,1.664428753,-0.685666944,-0.889493843
-0.681669354,1.169622782,-0.401735166,0.369319862,-0.467910949,-0.735939015,-1.410483001,0.807225258,-1.602535062,1.288042458
-0.470604482,0.693643624,1.951385326,-0.51842243,-1.542125776,-0.00537766,1.121973462,-2.121443312,0.941744832,0.342691982
2.657851606,0.612855144,0.183719787,0.487679931,0.660459928,1.021642477,-0.222432688,-0.852449403,-0.751965353,-1.252157948
1.129181083,-1.109737441,1.722859876,-0.260557382,-0.439772002,-1.262346686,-1.570665787,-0.278067478,-0.343566624,-1.374719931
0.78602993,-0.500277043,-0.237560982,-1.399226385,-1.090214407,1.512727296,-0.217105408,-0.536543537,1.699197528,0.270667863
-0.017636014,0.666415425,-0.73993644,1.795033931,-0.523234126,-0.207929641,-1.479957712,-0.751849828,-1.582075615,0.990364328
-1.55451198,0.660182841,1.906915556,2.593603563,-1.477526618,1.730696281,0.674313458,0.117433546,-1.047391502,0.733796109
0.691612332,-0.064296495,0.914842142,1.191099579,0.850145909,1.285947675,-0.674828892,-0.447022937,0.438142039,0.519529675
0.636080217,2.209125712,1.119543888,0.584933115,0.246287106,-0.567697511,0.578009683,0.774496545,1.06507197,-0.228821156
-0.426273023,-0.197609882,-0.045798667,0.572105602,-1.171510246,0.068714186,-1.255563181,0.579014861,0.473551883,0.69812769
0.559383943,-0.32563002,0.343056435,-0.205439656,-0.70513027,0.917743107,-0.080942417,0.973132888,-0.190229336,0.082061115
-1.592067882,-1.094981946,0.142919147,0.068285697,1.258423364,-0.47305005,-0.697434569,0.290968056,-0.84680115,1.544720748
0.158638502,0.210785365,1.625145256,1.879559261,-1.599525688,-0.739437351,-0.718128401,0.332469182,-0.294937022,0.762948275
1.945197934,0.825933406,0.199486052,-0.130260483,-0.138134318,2.534146294,1.389575415,1.002720117,0.998613012,1.40499718
-1.644197128,-1.302885469,0.269926401,0.437102768,-1.410624929,0.075207323,1.507754495,1.032254623,1.187457822,-0.93332153
1.202554264,0.113241343,0.058263847,0.900722797,-0.885020626,-1.162380653,-0.451355662,-0.385814219,-1.157194529,1.336118841
1.485603759,-0.400635256,-0.599373408,-1.84706852,1.562203446,1.451239015,-0.444540475,1.982757136,0.288131644,-1.317698097
-0.524418965,-2.010081146,0.436571509,0.26443951,0.890323728,-0.800190528,-1.573265464,-0.694725829,-0.693513664,-1.221831211
-0.40577756,-0.431312011,0.387566655,-0.340518472,1.035096256,1.23120064,-0.65787126,-2.464530376,0.267440203,1.115441978
1.357752663,1.075879948,0.632262136,1.268965446,0.810889257,0.184623886,0.733601271,0.191281352,0.503448399,1.790048617
0.076325154,1.369215573,0.149548353,0.537558324,0.050977788,1.416180266,-0.706777792,-0.712319488,0.737024955,1.058487452
1.214432454,-0.123467891,0.163253445,0.553160026,2.039152374,2.854380788,-1.84905977,0.33593963,-0.585845208,-0.311153484
-0.7077463,0.074203012,0.745288192,0.742144134,0.801247305,0.588798148,-1.141955326,-0.023762867,0.123777477,-0.059873631
1.635230417,-2.072972551,-1.719056187,-0.828603876,0.616414493,0.582921239,-0.130300821,0.256618649,-1.72486854,-1.157573582
2.493953393,-0.272763195,0.575612236,0.445477071,1.222730355,0.221270784,1.61894488,2.044392247,-2.766180287,0.328838671
-1.975808506,-1.060459983,0.404001865,-0.099289963,0.956996462,-0.898099027,-0.326759007,1.468503845,-1.015612873,-0.582925089
1.54083376,-1.095173034,-0.685562574,0.704871861,0.237178387,0.133396133,-0.853818173,0.670583417,2.293810361,1.066101085
1.036694392,0.606800001,-0.664313949,0.853938654,1.270499639,-1.889425254,0.619698585,1.359405771,-0.240284595,0.34608869
1.164689976,-0.046741622,-0.28752535,0.337262647,0.347654676,-1.179168935,0.481572222,0.724781093,-0.268680755,0.540258579
-1.213781565,-1.341589586,0.633305441,-0.263188033,-0.71070666,1.026675114,-1.116904138,0.315292736,-0.253009344,1.731218675
-0.825449009,0.281616365,0.934772504,0.349061252,0.98903062,-0.309684392,1.053479235,-0.06679947,1.017683696,0.286982368
0.034385785,-0.619865092,0.883408751,-1.406907629,-0.857016664,-0.898629942,0.412463752,-0.789060234,-1.054309577,1.154133682
-0.366479903,0.598045695,1.172352538,0.184346915,-0.204503235,-1.457059435,0.941635487,1.286355503,0.874530738,-0.88277153
-0.143606069,0.431067528,-0.303702621,-0.581328516,-0.912894791,-0.147239667,-0.706957715,-2.670571386,0.554621368,-0.162135045
-0.391938493,-1.754340466,-0.891877606,-1.434520374,1.496962824,0.033321539,1.109749094,-1.50874837,-1.553593612,0.217935638
2.32812163,-1.152315908,-0.949697011,2.698426467,-0.986074391,-1.499365851,-0.139105546,1.073194153,-0.839823524,-0.269732758
1.746731036,-0.587830783,0.665495698,0.080114041,-0.240590533,-0.384980036,-0.61358884,0.303370885,1.104598209,-1.137338983
-0.617294222,-0.441695334,0.400368983,-1.240287207,-1.223343319,-0.585797913,-0.316813061,0.642554458,0.400485723,0.251002337
-0.433059423,0.036991604,-0.077930907,1.722661658,-0.753808294,0.054456651,-0.417428979,0.174549226,0.207207334,0.185282498
0.302728664,-0.571753377,1.752697871,0.57397745,0.432553265,-0.288915209,0.048481209,-0.750519697,0.685891347,0.40243853
0.526348393,-0.669291609,0.294141587,0.549980768,-0.675690263,-1.830288012,0.8623976,-0.528627526,0.987388721,-1.074671049
0.569996499,1.620609073,-0.450626639,0.592445155,-0.53556942,1.06013608,-0.236054223,-0.143051541,0.363661066,0.956496164
1.033103343,-2.54042597,0.425913131,-0.09134548,-0.917188717,0.024279516,0.505102235,2.573945523,0.592851559,1.069201316
0.319448638,0.140783395,1.154460231,0.244470637,0.350674189,-2.582924157,0.682730077,-2.236851146,-1.123088238,0.900146015
-0.473434204,-0.147448139,0.42824986,0.267002816,-0.518784961,-0.888014231,-0.925734307,-0.486969889,1.121619769,1.068894394
0.584306296,-1.120217396,-0.020765664,1.478894144,0.797004505,-0.703097452,0.717439246,0.268940636,-0.882480821,-0.16372666
-0.416240844,-1.65855465,0.343389839,1.690120694,-1.139829097,1.089650491,-1.050091395,-0.288464366,-1.229365517,-0.972544194
-2.810737135,-1.250856805,-1.061802561,-0.41484621,1.198996767,-1.415169538,-0.778600991,0.448610327,0.040221983,-0.43905077
0.367136339,-1.209247733,-0.33210507,-1.182528488,1.461559683,-1.589903678,1.588107114,0.732028172,-1.235308028,-0.018030038
1.042243523,0.294048236,0.478636708,-0.402422116,0.208065393,0.811560825,1.448360699,-1.163980136,1.156530445,-0.273469621
-1.428164325,-0.991880761,0.564506112,-0.681538162,1.128602596,-0.344089239,1.257277706,-0.821530558,2.62227208,-0.570742583
1.012286464,0.730505595,-0.608052699,-1.632332505,-0.007725241,-0.880887504,-1.221158301,1.278423238,0.371702702,-0.945568688
1.191972312,-0.165134938,-0.962995107,0.590342376,-1.314543728,-0.033554514,-1.257244065,2.035892286,0.021086179,0.589053178
-2.27023223,-0.676425281,-0.632058393,-0.374958695,0.880794809,0.079289422,-0.542188176,0.574073992,0.733558031,1.211611484
-0.149868415,0.368338745,1.453404911,-1.521824401,-0.852602695,-1.109026023,-0.825776854,-0.126303777,-1.174003189,-0.193373777
-0.909584742,-0.045551725,1.221449856,-0.795132536,-1.586028152,1.99511947,-0.852463829,-0.096652174,0.87869209,-0.568548963
-1.713906301,-0.270503403,-0.15151761,-0.04100983,-1.436120459,-0.770959031,1.019467864,0.282972148,-1.247783582,0.566884067
-0.226138425,0.159266451,1.118447022,1.724001474,-0.641279825,0.574571536,0.335558104,1.363602514,-0.35814886,-0.32040687
-0.154387022,1.013160106,-0.343946585,0.046554273,-0.491434707,-2.084249391,-0.334860522,-0.435547029,-0.999861923,2.009726202
0.034711874,0.645102217,0.687894741,2.20214399,-0.490614324,1.865289505,1.085580361,-0.737241236,-1.066053299,0.048135861
-0.569962801,-1.029833443,1.153328949,-0.476086349,1.371111393,-0.296393535,-0.68496912,0.968086308,-0.165987145,-0.498605384
2.135506227,0.687402462,-0.222015229,-1.624583008,1.613688762,0.375569553,0.33749844,-0.107940833,0.574474826,-0.281525218
-0.516866586,1.326893569,0.855722138,-0.026338575,-1.055426371,-0.483942414,-1.006462342,-0.804217555,-0.199301801,0.003838042
-0.321419236,-0.388930994,0.538993757,0.758573822,-0.578597701,0.231859629,1.685543574,1.034875667,-0.517040113,-0.028093867
0.927583557,-1.075039615,0.517478637,2.297489353,2.150963684,-0.654991776,-1.523555421,-1.168109804,-0.376866533,0.748859863
-0.480790331,-0.461588433,0.92901491,1.145362852,-0.503549929,2.828398087,2.564765664,1.761172815,-0.239804485,2.199495596
-0.283747174,1.121883121,0.747342399,0.356275853,0.221949682,-0.478665894,-0.658500151,0.965310952,0.609534747,-2.353561774
0.319104357,-1.952572541,1.808838675,-0.979955256,-0.425835949,-0.12299818,-0.0149607,-1.477311645,0.053346108,-0.656168421
0.320026662,-1.364980829,-0.374852425,0.703295777,-0.233098268,-2.531791807,1.101138659,-0.65756388,-0.359583075,-0.511063805
0.666210888,-1.486621651,0.769210078,-0.876212203,0.761220231,-0.024540781,-0.617844427,-1.173114205,-0.035271549,-0.636358086
0.83858679,-0.355875805,0.133772684,1.165812572,0.762108795,-0.104374394,-1.423523524,-0.910511265,1.024550234,0.419376937
0.311025305,0.277729939,1.554586176,0.609940998,-0.078882183,0.157444854,0.433605529,0.459392095,2.101483706,0.972306638
0.042239922,-1.288274876,1.182202867,0.735910666,0.697238353,0.034474812,-1.369907944,-0.218235913,-1.164645312,0.036916642
-0.825742846,1.284544201,-0.009400237,0.255929862,-1.456734773,0.778083352,0.337988291,-1.058662244,-1.557756355,-1.33138845
-1.161631495,-1.723393295,-0.67237377,0.229153683,1.3513009,1.089574568,1.210480302,-1.8267981,0.27225258,1.220880341
-2.343065434,-1.127794888,0.5032763,1.621212017,-0.576509205,-0.080307675,-1.724756425,0.310516789,-1.020736829,-0.20269553
-0.00635303,1.477255618,0.477761297,0.8413683,0.333718129,-0.322963273,1.049242418,0.863074451,-0.50479135,-0.248386362
-1.907392449,-0.648552751,-0.479673812,-0.023243369,1.500888863,1.751357725,-0.761536486,0.716288117,0.445263202,-0.057200382
-0.53179703,0.805967625,0.79053529,-1.51760085,0.489691091,0.048980924,-0.485915136,-1.153310673,0.15719116,-1.683100491
-0.976089887,-1.058851596,-0.772548559,-1.953610606,0.40790732,0.561712835,0.580132789,-0.470850526,0.619159949,-1.558250482
0.939707459,-0.570023425,3.76973203,0.546936614,1.467244127,-0.921501693,-0.333176019,-0.164162266,1.555679726,-0.464664606
-0.177822277,0.091601632,0.244942635,-1.91951964,0.593754051,-1.01836382,0.08195661,-0.313918666,0.967218259,-1.359684559
-0.664543557,0.186410702,0.921689556,0.806184162,1.741378694,0.035261939,1.479869076,-0.101368239,-0.039398041,1.179536826
-0.174544035,-0.099097724,-1.372446542,0.287338503,-0.321583992,0.190591272,1.260566223,-0.932086831,-1.515868104,-0.349936299
1.020310747,-0.798405551,1.542822593,0.059810439,0.825650347,0.881068935,-1.986646593,-0.420268248,0.711259385,0.561536952
-2.199792527,0.434638656,0.45629079,1.118251164,-0.620036543,0.60445723,0.230546446,-0.367437595,-0.471333507,-1.041211259
1.065650855,1.542069731,-0.606088946,0.808972862,-0.937648047,1.491526947,0.963865161,-1.559880057,-1.528768305,-2.575244804
2.455278303,-0.293732993,0.735041529,-1.672342613,1.244149608,0.939798379,-1.879539231,0.489051573,-0.018309565,0.034876137
-0.16436471,0.73733957,1.245647429,1.314638295,1.746724931,-0.31406955,0.885931313,1.737787804,-1.066021113,1.153082627
0.34567102,0.380377489,-0.037206745,0.924656792,1.153377732,0.351431707,0.412546025,1.048457254,0.702003454,1.381241742
2.473281041,-0.041270985,-0.579183956,-0.885735184,0.514092492,-0.791351229,0.407106467,0.651436638,-0.125659363,0.865914299
-0.229420834,0.297441799,-1.623826013,1.612382496,-1.577708753,-0.96578872,-2.597657642,-0.638933112,0.248582772,-0.800353004
-3.257515322,0.014822389,-0.678649669,0.422124146,-1.539663877,-0.557983972,-0.493563798,-0.975927153,0.642101638,-0.915701605
0.675183921,-0.526939799,0.144472724,-0.063706173,3.004161919,-0.160169806,0.482061439,1.24185547,0.713796251,-1.766328374
-0.789041707,2.07520591,0.957190567,-0.436928016,-0.529971828,0.001320739,-0.653812744,1.159765296,0.128634387,-1.119405177
0.445749039,-0.523693357,0.084978036,-1.647757278,-0.787380382,-0.558825351,-0.124993951,-1.182565041,-0.811866919,-0.159101938
-0.311725952,-2.369609067,-0.583317455,-1.045721035,-0.416731076,0.562336326,-1.19588368,-2.311042163,-0.020116715,-0.206164757
-0.528834047,0.514678967,0.675432071,0.658327802,1.162241801,-0.654759899,-0.238740284,0.337253475,-1.190601496,-1.312511167
-0.414279688,0.260832496,-1.408984719,-0.828311258,-1.069561301,-1.672669657,-0.409453822,0.080563284,-0.649469923,0.321165205
-0.012120301,0.648278808,0.055569701,-0.494871301,-1.369570437,0.921892575,0.522034844,-0.199862427,-1.832763065,1.450970929
0.550521688,0.001915782,-0.006869671,-1.582558688,0.268563574,-0.573794111,-0.753546872,-1.078888944,-0.530547462,-2.402430796
-1.417402596,0.932689554,-0.027122681,1.389697162,1.274122984,-0.881733393,0.574781851,-0.188611837,0.894232579,2.539941017
0.469166337,-0.623653604,0.079502275,0.086217288,1.88034506,-0.038464505,0.976273532,0.61970105,0.82260702,0.394881413
1.017556832,1.468444102,-0.110950726,-0.16012863,1.011091488,1.391099346,0.806092173,2.883133149,0.398930062,1.181586641
1.193402349,0.767653393,0.487419036,0.491397319,0.861339031,1.024022029,0.526477176,0.028697228,-0.96880116,2.555201851
0.736245028,-0.022296034,0.186703265,-0.112522323,-0.734572554,-0.722372009,-1.041220201,-0.662631911,0.447561606,-0.401305519
-0.018567949,0.313039236,0.90907476,-1.368243123,-1.0910847,-0.732262809,-0.774204791,-1.014412099,1.085254919,0.575371227
-1.454697596,-0.290430831,1.169858247,-1.346235366,0.676356137,1.556026793,-0.125629138,-0.320340402,-1.149887579,0.10521617
0.736715261,-1.334927475,0.544892189,-1.676800121,0.15710168,-0.230613096,0.473166463,0.843302995,-1.009302061,0.137640011
0.723281954,-0.2247239,0.872845196,1.781503083,1.463316625,0.290868307,0.369309433,-0.990133757,-1.297829126,-0.449666765
0.500163649,-0.626449992,-0.684399517,-1.08342384,-0.433051963,-0.911472158,0.458471072,-1.354683484,-0.130595724,-0.265886447
-0.135548904,-0.571648301,-1.204348265,-1.491336572,-1.423183928,0.816291622,1.803814235,-0.621380274,-0.452608633,0.686826718
-2.154440722,0.198768018,-0.91914266,0.067129596,1.772555051,0.029271962,-1.126470232,0.482768032,0.654654929,1.10466675
-1.679399949,-1.485795491,2.070021234,1.640112184,0.971844164,0.273956479,-1.840661795,0.073684379,0.090408074,-0.725569764
-0.91074776,-0.650630045,0.134322538,0.254065896,-1.324496165,-0.093920648,1.093145197,0.431784176,1.30876138,0.441500431
0.568829655,1.794440611,0.300186262,1.077972701,-0.107249637,-0.163499996,0.232862769,0.113900929,-1.23421562,1.361016725
0.696960854,-0.201469761,-0.490205889,-0.240000211,1.55799878,0.744928,0.317753041,-0.97131046,-0.052848089,-1.447288559
-0.938998254,-1.607611755,-2.042704958,-0.300220365,-0.052612756,0.550742848,0.303897819,1.906437597,-1.644672795,0.360924936
0.769776503,1.661083769,-0.436547402,-0.154879863,1.333741511,-0.459713817,1.94881433,-0.617445377,-0.893533561,-0.790790154
-0.617644882,0.369543929,-0.523174053,-0.66195039,-0.49771339,-0.474951464,1.097604018,-1.00713955,-0.214550023,-1.443685775
-0.811675784,-0.040654994,1.030478131,-0.763075051,1.456447762,-1.104872594,0.932709186,0.538383127,-0.275713644,1.264328547
0.516068429,-0.958771833,0.769714344,-0.475495407,0.767707778,-0.80609893,1.051351219,-0.119840245,-0.079437379,-0.078529475
-0.467886634,1.319673704,0.635956554,-0.430632092,-0.12740768,0.233055442,2.393682075,-2.309399578,0.709739072,-0.597219626
0.921921155,0.222107332,2.54293854,1.24229858,0.394712386,0.19449662,1.215045629,-0.112879178,0.878318279,-0.8267682
-0.274960715,0.04185673,1.200278,-1.062790124,0.885438029,-0.371948031,-0.161419735,-0.776606414,0.022061599,-1.979147206
-1.015559493,-0.353002425,0.948090443,-2.087010364,0.210080007,-0.292130708,0.060792115,0.259559814,1.181195758,0.325535861
0.6178243,0.592370839,-0.515891348,-0.439824515,-0.355748073,1.797415172,2.936169686,-0.850398381,0.091156159,0.128134646
1.096641297,-0.447489255,-0.516907522,-0.044156573,1.081016408,-1.491479971,1.17301231,0.41562235,0.105213855,1.422083993
-0.57842646,-0.460108814,1.697546137,1.253639818,-0.198310311,0.160508108,1.011257941,-0.673464715,0.066992383,0.889586806
-1.093982757,-0.285183764,0.464320379,1.130883191,1.006081998,0.599097546,-1.051194471,-0.949009783,-0.844295489,-0.414565821
0.583042511,1.04485341,-0.037712825,0.052055212,1.150904923,2.007237722,1.646260873,-0.972485919,1.321906572,1.305380476
0.966953347,1.62024939,-0.021610435,0.520229569,-0.945012052,-1.19241176,0.285338686,1.477804568,1.466657664,-0.82203926
1.350618265,-0.945487919,-1.597075869,-1.486656133,0.109489727,-0.335730196,0.103164904,1.710714793,-0.023694276,-0.574876995
0.102456006,-0.667644428,-0.170754046,1.056974494,1.449995098,0.122071323,0.729791226,-0.854051232,-0.337762295,-1.209412092
0.687028792,0.723691149,-0.946472391,-0.355320295,0.062602037,1.449404166,0.456023479,-0.229211295,1.235966915,0.017423372
-0.375783009,0.478427321,-0.528238379,-0.166781438,0.388704013,-0.483170823,-0.340790602,0.478116709,0.486853231,-0.086666013
-1.383937095,-0.462299816,2.670841969,-0.837260878,1.586250443,-0.836632995,1.098403715,-0.283229345,-0.077253725,0.63642377
0.98837823,2.268293903,1.042482038,0.927495337,-0.711956668,0.108584703,0.36998933,0.50778626,0.278244551,1.727950654
1.341855555,-1.173197657,-0.297025659,0.817625291,-0.054697722,0.450746984,0.319768847,-0.780221091,-0.363000219,1.60805182
1.738374561,0.12217426,0.412594231,1.524339086,-0.577604707,0.787781531,-0.457720556,-0.247225248,-0.483236694,-0.427159337
0.049347785,0.370840586,-0.175738565,0.07203313,1.05887899,0.65586492,-0.63281482,0.418444816,0.384024254,0.683313331
-0.782205285,0.122634714,0.764899829,1.048905027,0.77256138,0.307804163,0.883207871,0.523993353,-0.291094132,2.045859866
1.083951977,-0.928184211,1.263925795,0.647671276,-0.295536363,0.374659824,-1.197335562,-0.561356597,-2.669381984,0.383372904
0.090752977,-0.714874709,0.07090642,-0.136714613,-1.627397757,-1.701271337,0.286523772,0.436675253,-1.121154781,0.702744572
-1.036397099,1.11673609,0.296879846,0.533761464,0.302956012,-1.660025549,-0.306383309,-1.513361571,-0.193401138,-1.672394368
-1.070305149,1.825920817,-1.266205381,-0.619827995,-0.791976199,-0.174464157,1.546607806,0.922386572,-0.536969672,-2.104262777
-1.396199677,0.929313576,0.324930822,1.848917729,0.140896215,-1.998434675,0.672321471,0.347521937,-0.021337739,-0.14705011
-0.840517775,0.058106639,-0.000498648,-0.220393539,0.591512102,-0.309063913,0.478918326,-0.734605793,0.231795429,-0.6252564
-1.006955399,-1.41933043,0.262275834,1.392389188,-0.00394137,1.416986387,0.49123158,-1.510479542,0.770095267,-1.55327599
0.972750178,2.235262678,-0.18984193,0.770647127,1.379581465,-0.367668832,-0.303565871,0.69986417,1.801467691,0.216388858
-0.434651863,-0.471423277,0.741888441,0.385033482,0.858531514,-0.015446511,0.401195218,-1.999953064,-1.525494408,0.798443016
0.614196884,0.675467542,0.374162244,-1.810555186,-1.517882132,-1.483864198,-0.586907321,1.138481924,2.122223866,-2.009218643
-0.076018014,1.293344922,0.320593538,-0.349277846,-0.733301452,0.700896249,0.612445132,0.119619524,0.575399226,-0.361445112
-0.732763216,-0.823751499,0.261254338,-0.369695693,0.16244714,0.115472079,-2.168255674,0.200810928,1.421808445,-0.196451619
-0.406403781,-0.242494639,-0.827359047,-1.591214942,0.015135772,0.301559422,0.493988737,-0.135270772,0.110033268,-1.596742767
0.700704202,-1.025625814,-0.661082948,0.107072621,-0.418329,1.706135468,0.022812926,-0.16293011,-1.056319052,0.869430953
0.18778138,0.451344669,0.574381896,1.205292577,0.645839246,-0.426932274,0.956446215,0.527540654,-0.067894147,-2.064734436
-0.100333809,-0.09047142,0.503656563,0.715321162,0.606453499,-0.125824064,-1.093179694,-1.588114625,-1.617710066,0.921340985
-2.550258913,1.343407114,-0.445060881,-0.820962936,1.45175531,0.647647286,-2.650017881,-2.356204122,-1.422351289,0.766365871
0.617226721,-0.513816571,1.270382731,0.387646752,0.725201166,-0.080901012,1.252682001,0.150682187,0.269791805,-1.251802287
0.089442274,0.840891512,0.526841362,0.014915284,-0.943042724,-0.130223408,-1.017529822,-0.682809589,1.007187596,-1.645842596
-0.444211616,-0.164623697,-0.447051815,1.332143077,0.599698661,-0.677896122,0.703680196,1.41261879,0.534501124,0.009985012
1.055449797,2.171753024,0.013352018,0.20623307,-0.835143465,-0.359793645,-0.900322428,-0.883109292,-0.489183309,-0.022608986
1.164885118,-1.235877613,-1.136862803,-1.381985449,0.12214547,0.412663336,0.354903064,-0.390508624,0.3715024,1.55863483
-1.88841785,-0.634616878,-0.756461207,0.590377985,0.103438902,-1.062989934,-0.376557,-0.899134568,0.383792269,-0.802136022
-0.828280696,0.990288908,1.422238068,0.203656583,0.933938237,0.032629736,0.782778733,-0.303506379,-1.683299818,0.886557915
0.983700525,-0.775351047,0.022127332,-0.228807354,0.837935373,0.602326748,1.004851039,0.419778548,0.515378213,0.300638119
0.592708225,-1.734709957,0.194728804,-1.35502567,0.246850784,0.81260995,-1.532107561,0.173937285,0.00367652,1.127642653
-0.854082046,0.108861384,-0.257772582,0.973576881,0.75686609,-0.505312404,0.363708286,0.810792899,-0.595752753,-0.500361579
0.424187749,-1.111819144,-0.329966492,-0.728581699,0.939737281,-0.659514227,-0.394133369,0.114989677,0.533551928,-0.855198331
-0.120842417,0.661009569,-1.0608459,-0.212674521,-0.508840272,-1.691613064,0.079255855,0.041361675,-2.012011506,0.504324851
-0.408538606,2.983412915,0.087361047,0.527667304,1.653565801,-0.558432105,0.691068648,0.804301661,1.724238488,-1.340647061
-0.418093091,-1.077500023,-2.272963704,1.69457361,0.491753089,0.461234811,-0.311845309,-0.076426959,-0.490702968,-0.923691539
-0.179518129,1.166526279,0.619987453,0.86399562,1.643167971,-1.407815543,0.354186428,0.414292053,0.209503785,0.531813705
-0.49443135,1.923481144,-0.815022891,-1.551730036,2.505471697,0.958242854,0.335526383,-0.341735213,0.122558928,1.860454247
-1.115875406,0.884306627,0.065583873,1.521912533,1.090647798,-0.523387372,-0.462988856,-0.446616326,1.46143051,2.171716669
